ID;Pos;PointOrder;ZoneLightID
25986;-4789.99853515625,-4893.24951171875;3;237
25987;-3958.58203125,-4205.6640625;12;237
25988;-4174.17822265625,-3898.349853515625;15;237
25989;-4474.34619140625,-3564.830322265625;18;237
25990;-4678.37353515625,-3648.944091796875;20;237
25991;-4702.93994140625,-3730.685791015625;21;237
25992;-4756.0947265625,-3790.540283203125;22;237
25993;-4766.814453125,-3940.177490234375;24;237
25994;-4782.4482421875,-4075.520751953125;26;237
25995;-5196.072265625,-4218.234375;33;237
25996;-5266.20068359375,-4224.93505859375;34;237
25997;-5336.32861328125,-4240.1220703125;35;237
25998;-5468.09912109375,-4327.6708984375;37;237
25999;-5532.42041015625,-4398.69287109375;38;237
26000;-4842.30322265625,-4072.6171875;27;237
26001;-4897.69140625,-4073.95751953125;28;237
26002;-5033.03466796875,-4119.072265625;30;237
26003;-4966.033203125,-4090.037841796875;29;237
26004;-5079.93603515625,-4163.29296875;31;237
26005;-4103.9013671875,-4026.99267578125;11;292
26006;-4264.70556640625,-3725.03857421875;13;292
26007;-4031.837158203125,-4105.60791015625;10;292
26008;10948.2587890625,2172.907470703125;1;2456
26009;10755.099609375,2275.925537109375;2;2456
26010;10523.3095703125,2366.06640625;3;2456
26011;10394.5361328125,2542.055908203125;4;2456
26012;10304.396484375,2696.5830078125;5;2456
26013;10149.8681640625,2810.33203125;6;2456
26014;10008.21875,2891.887939453125;8;2456
26015;9911.638671875,2842.525146484375;9;2456
26016;9763.55078125,2829.64794921875;10;2456
26017;9583.26953125,2778.138916015625;11;2456
26018;9450.2041015625,2636.489013671875;12;2456
26019;9390.109375,2490.546630859375;13;2456
26020;9299.96875,2361.774169921875;14;2456
26021;9184.0751953125,2271.63330078125;15;2456
26022;9051.0087890625,2151.4453125;16;2456
26023;9012.376953125,1902.4849853515625;17;2456
26024;9055.3017578125,1559.0911865234375;18;2456
26025;9106.8095703125,1125.556640625;19;2456
26026;9141.1494140625,898.05859375;20;2456
26027;9188.3662109375,640.5131225585938;21;2456
26028;9377.232421875,485.9861145019531;22;2456
26029;9501.712890625,378.6755676269531;23;2456
26030;9647.6552734375,254.19541931152344;24;2456
26031;9823.64453125,198.39376831054688;25;2456
26032;9906.5908203125,169.48524475097656;26;2456
26033;10089.0185546875,158.7542266845703;27;2456
26034;10258.5693359375,188.8011016845703;28;2456
26035;10385.1953125,242.4563751220703;29;2456
26036;10488.2138671875,278.9421691894531;30;2456
26037;10683.51953125,283.2344970703125;31;2456
26038;10829.4609375,371.22906494140625;32;2456
26039;10941.064453125,480.6858825683594;33;2456
26040;11001.158203125,635.2130126953125;34;2456
26041;11026.912109375,809.0559692382812;35;2456
26042;11007.5966796875,1060.16259765625;36;2456
26043;11007.5966796875,1195.3739013671875;37;2456
26044;11056.958984375,1311.269287109375;38;2456
26045;11093.4443359375,1491.551025390625;39;2456
26046;11125.6376953125,1596.71533203125;40;2456
26047;11084.8603515625,1676.125;41;2456
26048;11065.5439453125,1847.8218994140625;42;2456
26049;11037.6435546875,1987.3255615234375;43;2456
26050;10080.4345703125,2841.517333984375;7;2456
26051;317.9943542480469,-9171.4736328125;1;2457
26052;-6781.67041015625,-9222.982421875;2;2457
26053;-6751.62060546875,-15311.78125;3;2457
26054;-2248.87353515625,-15326.8056640625;4;2457
26055;-2214.5341796875,-14142.09765625;5;2457
26056;369.5032653808594,-14133.5126953125;6;2457
26057;-973.8446044921875,-9932.484375;1;2458
26058;-2929.042724609375,-10117.0595703125;3;2458
26059;-3008.452392578125,-11761.056640625;5;2458
26060;-2643.1484375,-11864.521484375;7;2458
26061;-2539.548583984375,-11901.9443359375;8;2458
26062;-2462.643310546875,-11970.9814453125;9;2458
26063;-2404.695068359375,-11976.34765625;10;2458
26064;-2346.747314453125,-11988.1513671875;11;2458
26065;-2311.692626953125,-12037.15625;12;2458
26066;-2262.6875,-12084.373046875;13;2458
26067;-2231.92529296875,-12115.8505859375;14;2458
26068;-2197.94384765625,-12191.6845703125;15;2458
26069;-2133.557373046875,-12213.5029296875;16;2458
26070;-2052.35888671875,-12280.7509765625;17;2458
26071;-1914.2862548828125,-12376.615234375;18;2458
26072;-1922.7371826171875,-12476.90625;19;2458
26073;-1993.562255859375,-12584.216796875;20;2458
26074;-2047.2174072265625,-12652.896484375;21;2458
26075;-2167.405517578125,-12938.3408203125;22;2458
26076;-2070.82568359375,-13084.2841796875;23;2458
26077;-1718.8472900390625,-13097.1611328125;24;2458
26078;-1238.09619140625,-13002.7275390625;25;2458
26079;-838.901123046875,-12942.6337890625;26;2458
26080;-568.478515625,-12652.896484375;27;2458
26081;-613.549072265625,-12163.5595703125;28;2458
26082;-490.9478759765625,-11091.4384765625;29;2458
26083;-2834.205810546875,-11830.404296875;6;2458
26084;-3097.251220703125,-10957.388671875;4;2458
26085;-1888.130859375,-9753.2763671875;2;2458
26086;-364.8480529785156,8284.703125;16;2448
26087;-66.23817443847656,8445.2607421875;22;2448
26088;-98.44965362548828,8424.3603515625;21;2448
26097;-2390.374267578125,-3912.69970703125;44;292
26102;-922.870361328125,-4792.48779296875;1;2461
26103;-729.7108154296875,-5133.734375;2;2461
26104;-240.37603759765625,-5148.75830078125;3;2461
26105;122.33360290527344,-5146.61279296875;4;2461
26106;497.92034912109375,-5075.7880859375;5;2461
26107;768.3421020507812,-5164.85595703125;6;2461
26108;974.3782348632812,-5340.84521484375;7;2461
26109;1206.1690673828125,-5358.0146484375;8;2461
26110;1167.537109375,-5203.4873046875;9;2461
26111;1193.2916259765625,-5053.25244140625;10;2461
26112;1180.41455078125,-4911.60302734375;11;2461
26113;1077.3963623046875,-4817.17041015625;12;2461
26114;1077.3963623046875,-4688.39697265625;13;2461
26115;1245.3380126953125,-4614.3525390625;14;2461
26116;1382.6954345703125,-4487.72607421875;15;2461
26117;1447.0816650390625,-4346.07666015625;16;2461
26118;1459.958984375,-4195.84228515625;17;2461
26119;1408.449951171875,-4067.069091796875;18;2461
26120;1346.2098388671875,-3974.7822265625;19;2461
26121;1326.8941650390625,-3856.740478515625;20;2461
26122;1290.408447265625,-3740.844970703125;21;2461
26123;1202.4136962890625,-3689.3359375;22;2461
26124;1114.4190673828125,-3631.38818359375;23;2461
26125;1013.5473022460938,-3567.001953125;24;2461
26126;929.8450317382812,-3423.206298828125;25;2461
26127;921.2605590820312,-3230.046875;26;2461
26128;957.7462158203125,-3149.02783203125;27;2461
26129;968.4772338867188,-2988.06201171875;28;2461
26130;934.1378173828125,-2827.09619140625;29;2461
26131;904.0908813476562,-2638.229736328125;30;2461
26132;880.482666015625,-2507.310791015625;31;2461
26133;826.8272705078125,-2361.368408203125;32;2461
26134;702.3461303710938,-2163.91650390625;33;2461
26135;631.5222778320312,-2043.7296142578125;34;2461
26136;573.5745849609375,-1919.24853515625;35;2461
26137;504.8957824707031,-1805.4996337890625;36;2461
26138;414.7547912597656,-1751.8450927734375;37;2461
26139;37.02175521850586,-1723.9442138671875;38;2461
26140;-59.5577278137207,-1762.576171875;39;2461
26141;-304.22564697265625,-1932.126708984375;40;2461
26142;-364.3196105957031,-1987.92822265625;41;2461
26143;-375.0505676269531,-2078.069091796875;42;2461
26144;-525.2852783203125,-2183.233642578125;43;2461
26145;-634.7421875,-2427.901611328125;44;2461
26146;-724.8831176757812,-2631.791259765625;45;2461
26147;-757.0762329101562,-2820.657958984375;46;2461
26148;-735.6141357421875,-2985.916015625;47;2461
26149;-630.4497680664062,-3095.372802734375;48;2461
26150;-593.9642333984375,-3209.1220703125;49;2461
26151;-570.35595703125,-3425.888916015625;50;2461
26152;-576.7947387695312,-3608.3173828125;51;2461
26153;-671.2278442382812,-3696.311767578125;52;2461
26154;-819.3164672851562,-3857.27783203125;53;2461
26155;-866.5331420898438,-3934.541259765625;54;2461
26156;-875.1179809570312,-4076.19091796875;55;2461
26157;-830.0476684570312,-4194.23291015625;56;2461
26158;-778.5385131835938,-4338.02880859375;57;2461
26159;-759.22265625,-4468.94775390625;58;2461
26160;-819.3165893554688,-4655.66796875;59;2461
26161;1375.0052490234375,337.3121337890625;3;158
26162;1336.3724365234375,227.85525512695312;25;162
26163;2415.201171875,2552.5595703125;1;2462
26164;2058.93017578125,2689.916748046875;2;2462
26165;1887.2335205078125,2758.595458984375;3;2462
26166;1732.7061767578125,2664.162353515625;4;2462
26167;1505.2081298828125,2471.003173828125;5;2462
26168;1436.529296875,2149.071533203125;6;2462
26169;1410.7747802734375,1831.4324951171875;7;2462
26170;1488.0384521484375,1316.3421630859375;8;2462
26171;1539.54736328125,1106.013427734375;9;2462
26172;1552.4246826171875,904.2698364257812;10;2462
26173;1552.4246826171875,711.1107788085938;11;2462
26174;1509.50048828125,586.6306762695312;12;2462
26175;1432.23681640625,500.78216552734375;13;2462
26176;1329.21875,359.13226318359375;14;2462
26177;1329.21875,359.13226318359375;15;2462
26178;1282.718017578125,240.73321533203125;16;2462
26179;1353.54296875,120.54541015625;17;2462
26180;1437.2451171875,8.94249153137207;18;2462
26181;1445.8299560546875,-111.24527740478516;19;2462
26182;1415.782958984375,-420.2995910644531;20;2462
26183;1407.1981201171875,-660.6752319335938;21;2462
26184;1510.2161865234375,-712.1843872070312;22;2462
26185;1643.2813720703125,-746.5235595703125;23;2462
26186;1890.095458984375,-740.0850830078125;24;2462
26187;1965.212890625,-802.3250732421875;25;2462
26188;2048.915283203125,-1107.0869140625;26;2462
26189;2139.055908203125,-1289.514892578125;27;2462
26190;2297.87548828125,-1287.3687744140625;28;2462
26191;2617.660888671875,-1250.88330078125;29;2462
26192;2806.527099609375,-1250.88330078125;30;2462
26193;2973.931396484375,-1295.95361328125;31;2462
26194;3130.604736328125,-1386.0943603515625;32;2462
26195;3192.84423828125,-1431.1649169921875;33;2462
26196;3270.107666015625,-1373.21728515625;34;2462
26197;3289.423583984375,-1246.5908203125;35;2462
26198;3244.35302734375,-974.0221557617188;36;2462
26199;3218.5986328125,-722.9157104492188;37;2462
26200;3388.1494140625,-626.3357543945312;38;2462
26201;3493.313720703125,-203.53273010253906;39;2462
26202;3534.091552734375,382.3825988769531;40;2462
26203;3536.23779296875,779.4309692382812;41;2462
26204;3539.81298828125,1302.3922119140625;42;2462
26205;3451.818115234375,1858.2603759765625;43;2462
26206;3224.319580078125,2278.917724609375;44;2462
26207;2795.07763671875,2532.170654296875;45;2462
26221;4355.18798828125,-3267.530517578125;1;2466
26222;4159.70703125,-3014.34375;3;2466
26223;4074.642822265625,-2766.636962890625;4;2466
26224;3866.397705078125,-2523.138916015625;5;2466
26225;3608.85205078125,-2201.207275390625;6;2466
26226;3385.646240234375,-2128.236328125;7;2466
26227;3102.346923828125,-2089.604736328125;8;2466
26228;2909.187744140625,-2218.376953125;9;2466
26229;2716.028564453125,-2325.6875;10;2466
26230;2471.360595703125,-2385.78125;11;2466
26231;2334.003173828125,-2415.828857421875;12;2466
26232;2076.4580078125,-2608.987548828125;14;2466
26233;1836.08251953125,-2578.940185546875;15;2466
26234;1672.9703369140625,-2608.987548828125;16;2466
26235;1632.1925048828125,-2776.3916015625;17;2466
26236;1509.8585205078125,-2887.99462890625;18;2466
26237;1411.133056640625,-3006.036376953125;19;2466
26238;1278.0679931640625,-3021.059814453125;20;2466
26239;1033.3997802734375,-2973.843017578125;22;2466
26240;921.7966918945312,-2999.597412109375;23;2466
26241;891.7498779296875,-3145.5400390625;24;2466
26242;915.3585205078125,-3501.81005859375;26;2466
26243;1054.86181640625,-3634.875732421875;27;2466
26244;1205.096435546875,-3733.6015625;28;2466
26245;1273.775146484375,-3828.03466796875;29;2466
26246;1303.822265625,-3995.439208984375;30;2466
26247;1402.5479736328125,-4137.0888671875;31;2466
26248;1419.7176513671875,-4257.27685546875;32;2466
26249;1368.2086181640625,-4416.09619140625;33;2466
26250;1278.0679931640625,-4540.57666015625;34;2466
26251;1093.4937744140625,-4617.84033203125;35;2466
26252;1024.81494140625,-4686.51904296875;36;2466
26253;1067.7391357421875,-4871.0927734375;38;2466
26254;1145.0028076171875,-4961.23388671875;39;2466
26255;1132.1253662109375,-5090.0068359375;40;2466
26256;1114.9556884765625,-5218.77978515625;41;2466
26257;1157.8798828125,-5313.21240234375;42;2466
26258;1269.481689453125,-5493.49462890625;43;2466
26259;1278.06689453125,-5635.14404296875;44;2466
26260;1243.7276611328125,-5763.9169921875;45;2466
26261;1308.1138916015625,-5927.02978515625;46;2466
26262;1359.6229248046875,-6051.509765625;47;2466
26263;1488.3955078125,-6163.11181640625;48;2466
26264;1707.30908203125,-6137.35791015625;49;2466
26265;1883.2982177734375,-6090.14111328125;50;2466
26266;2037.8255615234375,-6017.17041015625;51;2466
26267;2188.060302734375,-6000;52;2466
26268;2303.95556640625,-6034.33935546875;53;2466
26269;2432.72802734375,-6128.7724609375;54;2466
26270;2638.764892578125,-6210.3291015625;55;2466
26271;2797.583984375,-6218.91357421875;56;2466
26272;2917.771728515625,-6291.884765625;57;2466
26273;2959.623291015625,-6191.41552734375;58;2466
26274;3004.693603515625,-6075.52001953125;59;2466
26275;3054.056396484375,-6004.69482421875;60;2466
26276;3036.88671875,-5888.79931640625;61;2466
26277;2989.670166015625,-5779.3427734375;62;2466
26278;2908.1142578125,-5740.7109375;63;2466
26279;2951.038330078125,-5624.8154296875;64;2466
26280;3006.83984375,-5504.62744140625;65;2466
26281;3026.15576171875,-5397.3173828125;66;2466
26282;3101.273193359375,-5311.46875;67;2466
26283;3204.291259765625,-5296.4453125;68;2466
26284;3300.87060546875,-5305.0302734375;69;2466
26285;3416.765869140625,-5257.8134765625;70;2466
26286;3509.032470703125,-5132.54736328125;71;2466
26287;3566.9697265625,-5048.74951171875;72;2466
26288;3599.41748046875,-4966.35400390625;73;2466
26289;3602.2548828125,-4839.3876953125;74;2466
26290;3593.044189453125,-4775.25634765625;75;2466
26291;3539.781982421875,-4707.25732421875;76;2466
26292;3605.400146484375,-4634.126953125;77;2466
26293;3513.81298828125,-4556.60986328125;79;2466
26295;3528.9462890625,-4380.1689453125;82;2466
26296;3561.1533203125,-4285.8623046875;83;2466
26297;3583.66259765625,-4161.26025390625;85;2466
26298;3628.74755859375,-4122.033203125;86;2466
26299;3644.88623046875,-4066.34375;87;2466
26300;3604.82568359375,-3961.842529296875;89;2466
26301;3591.83935546875,-3905.549560546875;90;2466
26302;3612.7861328125,-3849.432861328125;91;2466
26303;3678.603759765625,-3811.267822265625;92;2466
26304;3751.444580078125,-3805.85546875;93;2466
26305;3813.814697265625,-3813.4140625;94;2466
26306;3888.540283203125,-3839.83984375;95;2466
26307;3996.686767578125,-3952.155517578125;96;2466
26308;4180.87060546875,-3880.709228515625;98;2466
26309;4209.50927734375,-3687.4609375;100;2466
26310;4279.55078125,-3550.97607421875;101;2466
26311;1136.4173583984375,-3021.461669921875;21;2466
26312;874.5791015625,-3324.077392578125;25;2466
26313;1039.8370361328125,-4785.64697265625;37;2466
26314;2215.960205078125,-2529.979736328125;13;2466
26315;1289.87109375,33.91064453125;5;158
26316;1036.617919921875,-41.20724868774414;6;158
26317;643.8621215820312,239.9459991455078;8;158
26318;1246.9468994140625,61.81092834472656;24;162
26319;1036.6180419921875,1.7176649570465088;23;162
26320;13544.6201171875,9160.73828125;1;2467
26321;13467.3564453125,3584.88232421875;2;2467
26322;7756.2890625,3475.42578125;3;2467
26323;7917.25537109375,9231.5625;4;2467
26328;-4430.67626953125,1972.1080322265625;1;2469
26329;-4357.4208984375,1823.81103515625;2;2469
26330;-4257.36572265625,1634.4195556640625;3;2469
26331;-4193.04345703125,1305.6646728515625;4;2469
26332;-4107.28125,948.322509765625;5;2469
26333;-4046.532958984375,608.84716796875;6;2469
26334;-4092.09423828125,305.9997253417969;7;2469
26335;-4278.80615234375,280.985595703125;8;2469
26336;-4503.03759765625,132.6886444091797;9;2469
26337;-4543.2392578125,-173.73193359375;10;2469
26338;-4536.09228515625,-398.85791015625;11;2469
26339;-4419.95556640625,-672.2245483398438;12;2469
26340;-4322.58056640625,-847.3225708007812;13;2469
26341;-4233.24462890625,-1051.0074462890625;14;2469
26342;-4233.24462890625,-1275.2398681640625;15;2469
26343;-4233.24462890625,-1422.6435546875;16;2469
26344;-4190.36328125,-1617.3953857421875;17;2469
26345;-4185.89697265625,-1754.0787353515625;18;2469
26346;-4205.55029296875,-2020.298583984375;19;2469
26347;-4277.0185546875,-2092.660400390625;20;2469
26348;-4359.20751953125,-2152.51513671875;21;2469
26349;-4447.64990234375,-2298.13232421875;22;2469
26350;-4512.86474609375,-2416.05517578125;23;2469
26351;-4690.64306640625,-2487.524169921875;25;2469
26352;-4804.9912109375,-2433.02880859375;26;2469
26353;-4886.47119140625,-2440.858642578125;27;2469
26354;-4957.93994140625,-2481.95263671875;28;2469
26355;-5061.56884765625,-2521.260498046875;29;2469
26356;-5136.61083984375,-2555.208251953125;30;2469
26357;-5208.07958984375,-2589.155517578125;31;2469
26358;-5300.98828125,-2621.31640625;32;2469
26359;-5395.68408203125,-2639.183349609375;33;2469
26360;-5436.7783203125,-2628.463134765625;34;2469
26361;-5499.3134765625,-2632.036376953125;35;2469
26362;-5594.0087890625,-2587.36865234375;36;2469
26363;-5651.18359375,-2560.568115234375;37;2469
26364;-5695.8515625,-2523.04736328125;38;2469
26365;-5758.38623046875,-2501.606689453125;39;2469
26366;-5820.9208984375,-2473.019287109375;40;2469
26367;-5878.18798828125,-2450.579833984375;41;2469
26368;-5942.509765625,-2438.072998046875;42;2469
26369;-5987.17822265625,-2415.739013671875;43;2469
26370;-6005.93798828125,-2375.538330078125;44;2469
26371;-5992.53759765625,-2346.950439453125;45;2469
26372;-5971.99072265625,-2319.256591796875;46;2469
26373;-5979.13720703125,-2261.1884765625;47;2469
26374;-6012.19140625,-2193.29345703125;48;2469
26375;-6018.44482421875,-2108.425048828125;49;2469
